ID,arrival_time,length,cpus,length_class,resource_class,carbon_cost,dollar_cost,start_time,waiting_time,exit_time,reason
36,4712,5939,1,12-24,1,0.698753861111111,0.0,4712,0,10651,completed
37,4901,471,2,0-2,2,0.10400202777777777,0.0,4901,0,5372,completed
38,5372,118,2,0-2,2,0.022787111111111116,0.0,5372,0,5490,completed
39,5372,118,2,0-2,2,0.022787111111111116,0.0,5373,1,5491,completed
40,5375,67,4,0-2,3-4,0.025876888888888887,0.0,5492,117,5559,completed
41,5540,4093,1,6-12,1,0.4064175555555556,0.0,5540,0,9633,completed
42,6242,427,1,0-2,1,0.03466361111111111,0.0,6242,0,6669,completed
43,6624,320,2,0-2,2,0.05459555555555557,0.0,6624,0,6944,completed
44,6646,707,1,0-2,1,0.06115040277777779,0.0,6646,0,7353,completed
45,6666,2386,1,2-6,1,0.22753772222222224,0.0,6666,0,9052,completed
46,6676,4359,1,6-12,1,0.5972655972222223,0.0,6676,0,11035,completed
47,6699,67,2,0-2,2,0.011430944444444447,0.0,6699,0,6766,completed
48,6819,3748,1,6-12,1,0.47969683333333335,0.0,6819,0,10567,completed
49,6921,77,1,0-2,1,0.006568527777777779,0.0,6921,0,6998,completed
50,7474,11448,4,12-24,3-4,12.576638666666668,0.0,7474,0,18922,completed
51,7487,296,1,0-2,1,0.026874333333333333,0.0,7487,0,7783,completed
52,7691,88,3,0-2,3-4,0.023969000000000004,0.0,7691,0,7779,completed
53,7879,4327,1,6-12,1,0.8342393749999999,0.0,7879,0,12206,completed
54,7991,77,1,0-2,1,0.00705298611111111,0.0,7991,0,8068,completed
55,8059,7351,1,12-24,1,1.8267035416666664,0.0,8059,0,15410,completed
56,8115,6930,1,12-24,1,1.7209520833333334,0.0,8115,0,15045,completed
57,8139,2558,1,2-6,1,0.38879479166666664,0.0,8139,0,10697,completed
58,8157,6180,1,12-24,1,1.5298733333333334,0.0,8157,0,14337,completed
59,8170,69,1,0-2,1,0.006320208333333332,0.00598,8170,0,8239,completed
60,8215,254,1,0-2,1,0.023265694444444443,0.022013333333333333,8215,0,8469,completed
61,8229,2321,1,2-6,1,0.452576,0.0,9053,824,11374,completed
69,9287,328,1,0-2,1,0.05363030555555555,0.028426666666666666,9287,0,9615,completed
72,9366,756,1,0-2,1,0.1337618333333333,0.06552,9366,0,10122,completed
74,9486,131,1,0-2,1,0.022939555555555553,0.011353333333333333,9486,0,9617,completed
76,9583,85,1,0-2,1,0.01488444444444444,0.007366666666666667,9583,0,9668,completed
77,9585,69,1,0-2,1,0.012082666666666662,0.00598,9585,0,9654,completed
78,9614,117,1,0-2,1,0.020488000000000003,0.01014,9614,0,9731,completed
62,8277,7144,1,12-24,1,2.0970983055555554,0.0,9634,1357,16778,completed
80,9670,1169,3,0-2,3-4,0.6928282916666666,0.30394,9670,0,10839,completed
85,10387,1318,2,0-2,2,0.6423662499999999,0.22845333333333334,10387,0,11705,completed
63,8304,7286,1,12-24,1,2.302530694444444,0.0,10568,2264,17854,completed
64,8680,4991,1,6-12,1,1.5051254444444444,0.0,10652,1972,15643,completed
65,8791,2081,1,2-6,1,0.6258640277777777,0.0,10698,1907,12779,completed
66,9037,6248,1,12-24,1,1.9902242222222222,0.0,11036,1999,17284,completed
89,11103,302,1,0-2,1,0.07315530555555554,0.026173333333333333,11103,0,11405,completed
67,9049,4386,1,6-12,1,1.3604232916666668,0.0,11171,2122,15557,completed
68,9224,9360,1,12-24,1,3.489832083333333,0.0,11375,2151,20735,completed
70,9317,9595,1,12-24,1,3.6575836111111117,0.0,11580,2263,21175,completed
71,9334,10055,1,12-24,1,3.889793625,0.0,12207,2873,22262,completed
73,9461,6613,1,12-24,1,2.2838444583333333,0.0,12780,3319,19393,completed
91,11404,79,1,0-2,1,0.024638125,0.006846666666666667,14284,2880,14363,completed
92,11435,465,1,0-2,1,0.12524076388888888,0.0403,14315,2880,14780,completed
112,13597,1366,3,0-2,3-4,1.1114115416666663,0.35516000000000003,14317,720,15683,completed
75,9489,7096,1,12-24,1,2.852744472222222,0.0,14338,4849,21434,completed
117,14363,970,1,0-2,1,0.25820204166666666,0.08406666666666666,14363,0,15333,completed
118,14370,67,1,0-2,1,0.01896956944444444,0.005806666666666667,14370,0,14437,completed
110,12955,1388,3,0-2,3-4,1.1223661249999999,0.36088,14395,1440,15783,completed
119,14525,96,1,0-2,1,0.024942666666666665,0.008320000000000001,14525,0,14621,completed
114,13823,61,1,0-2,1,0.01584898611111111,0.005286666666666667,14543,720,14604,completed
99,12477,220,1,0-2,1,0.057160277777777775,0.019066666666666666,14637,2160,14857,completed
111,13242,189,1,0-2,1,0.04910587499999999,0.01638,14682,1440,14871,completed
93,11821,91,1,0-2,1,0.023643569444444443,0.007886666666666667,14701,2880,14792,completed
94,11855,68,1,0-2,1,0.01766772222222222,0.005893333333333334,14735,2880,14803,completed
95,11860,1379,3,0-2,3-4,1.2063911666666667,0.35854,14740,2880,16119,completed
90,11213,175,1,0-2,1,0.04546840277777778,0.015166666666666667,14813,3600,14988,completed
121,14823,81,3,0-2,3-4,0.06313612499999999,0.02106,14823,0,14904,completed
96,11952,277,1,0-2,1,0.0719699861111111,0.024006666666666666,14832,2880,15109,completed
97,11979,62,1,0-2,1,0.016108805555555553,0.005373333333333333,14859,2880,14921,completed
116,14272,471,2,0-2,2,0.2584413333333333,0.08164,14992,720,15463,completed
123,15017,98,1,0-2,1,0.025462305555555554,0.008493333333333334,15017,0,15115,completed
79,9665,4987,1,6-12,1,1.9225755416666668,0.0,15046,5381,20033,completed
124,15068,1330,1,0-2,1,0.41886861111111107,0.11526666666666667,15068,0,16398,completed
126,15263,125,1,0-2,1,0.0349722222222222,0.010833333333333334,15263,0,15388,completed
127,15338,105,1,0-2,1,0.02937666666666666,0.0091,15338,0,15443,completed
81,9793,5813,1,12-24,1,2.4654995555555557,0.0,15411,5618,21224,completed
82,9840,6355,1,12-24,1,2.714636958333333,0.0,15558,5718,21913,completed
83,10187,8318,1,12-24,1,3.2269220555555553,0.0,15644,5457,23962,completed
132,15766,67,1,0-2,1,0.018745111111111108,0.005806666666666667,15766,0,15833,completed
137,16372,415,1,0-2,1,0.14857918055555558,0.03596666666666667,16372,0,16787,completed
138,16667,292,1,0-2,1,0.10274750000000003,0.02530666666666667,16667,0,16959,completed
84,10348,2954,1,6-12,1,1.1993241111111113,0.0,16779,6431,19733,completed
134,16100,884,1,0-2,1,0.31576861111111115,0.07661333333333334,16820,720,17704,completed
139,16918,91,1,0-2,1,0.03202062500000001,0.007886666666666667,16918,0,17009,completed
140,16919,621,1,0-2,1,0.22140326388888895,0.05382,16919,0,17540,completed
142,16963,60,1,0-2,1,0.02111250000000001,0.0052,16963,0,17023,completed
136,16330,104,1,0-2,1,0.03659500000000001,0.009013333333333333,17050,720,17154,completed
86,10396,9304,1,12-24,1,3.0805074027777777,0.0,17285,6889,26589,completed
87,10457,7078,1,12-24,1,2.6220661527777778,0.0,17855,7398,24933,completed
88,10477,12607,1,24-48,1,3.8970984583333332,0.0,18923,8446,31530,completed
98,12054,2661,1,2-6,1,1.371530847222222,0.0,18923,6869,21584,completed
100,12539,3768,1,6-12,1,1.7364760138888888,0.0,18923,6384,22691,completed
101,12539,3275,1,6-12,1,1.5935637083333334,0.0,18923,6384,22198,completed
103,12549,1730,1,2-6,1,0.9382835277777778,0.0,19394,6845,21124,completed
102,12549,1730,1,2-6,1,0.9190554722222222,0.0,19734,7185,21464,completed
104,12664,5781,1,12-24,1,1.7831424583333333,0.0,20034,7370,25815,completed
105,12851,4752,1,6-12,1,1.335864,0.0,20736,7885,25488,completed
106,12851,4743,1,6-12,1,1.1950131666666668,0.0,21125,8274,25868,completed
107,12852,4772,1,6-12,1,1.182812888888889,0.0,21176,8324,25948,completed
108,12857,4809,1,6-12,1,1.1721223333333333,0.0,21225,8368,26034,completed
109,12877,3134,1,6-12,1,0.8402239444444446,0.0,21435,8558,24569,completed
113,13795,1553,1,2-6,1,0.508684888888889,0.0,21465,7670,23018,completed
120,14545,4946,1,6-12,1,1.0739682222222222,0.0,21585,7040,26531,completed
144,17338,1163,1,0-2,1,0.37131591666666663,0.10079333333333333,21658,4320,22821,completed
143,17338,1175,1,0-2,1,0.37452325,0.10183333333333333,21658,4320,22833,completed
145,17338,1168,1,0-2,1,0.3726523055555555,0.10122666666666667,21658,4320,22826,completed
122,14830,1875,1,2-6,1,0.5031125555555556,0.0,21914,7084,23789,completed
189,20538,884,1,0-2,1,0.26751430555555555,0.07661333333333334,21978,1440,22862,completed
147,17682,861,3,0-2,3-4,0.77752375,0.22386,22002,4320,22863,completed
148,17703,378,1,0-2,1,0.128161125,0.03276,22023,4320,22401,completed
149,17795,1518,1,2-6,1,0.3973735138888889,0.13156,22115,4320,23633,completed
183,19962,388,1,0-2,1,0.12179052777777778,0.033626666666666666,22122,2160,22510,completed
184,19996,103,1,0-2,1,0.03693837500000001,0.008926666666666666,22156,2160,22259,completed
150,17871,2813,1,2-6,1,0.6238424027777778,0.24379333333333333,22191,4320,25004,completed
128,15562,1740,1,2-6,1,0.42940859722222224,0.0,22199,6637,23939,completed
194,21484,69,1,0-2,1,0.024745125000000007,0.00598,22204,720,22273,completed
151,17888,69,1,0-2,1,0.024745125000000007,0.00598,22208,4320,22277,completed
152,17930,62,1,0-2,1,0.022234750000000008,0.005373333333333333,22250,4320,22312,completed
170,18652,9340,3,12-24,3-4,6.9201955,2.4284,22252,3600,31592,completed
129,15565,1927,1,2-6,1,0.4541535694444445,0.0,22263,6698,24190,completed
195,21563,745,1,0-2,1,0.20250179166666665,0.06456666666666666,22283,720,23028,completed
186,20149,440,1,0-2,1,0.11860704166666666,0.03813333333333333,22309,2160,22749,completed
196,21591,610,1,0-2,1,0.16386156944444444,0.052866666666666666,22311,720,22921,completed
125,15128,3727,2,6-12,2,1.4745735555555557,0.6460133333333333,22328,7200,26055,completed
187,20173,261,1,0-2,1,0.0697595,0.02262,22333,2160,22594,completed
133,15873,22293,1,24-48,1,7.383436166666667,1.93206,22353,6480,44646,completed
197,21637,784,1,0-2,1,0.20493344444444445,0.06794666666666667,22357,720,23141,completed
198,21673,782,1,0-2,1,0.2028462222222222,0.06777333333333334,22393,720,23175,completed
179,19580,255,4,0-2,3-4,0.27262333333333344,0.0884,22460,2880,22715,completed
153,18145,1319,1,0-2,1,0.31780538888888893,0.11431333333333334,22465,4320,23784,completed
156,18145,949,1,0-2,1,0.2365672777777778,0.08224666666666666,22465,4320,23414,completed
158,18145,1042,1,0-2,1,0.2571771111111112,0.09030666666666667,22465,4320,23507,completed
159,18145,358,1,0-2,1,0.09568544444444446,0.031026666666666668,22465,4320,22823,completed
157,18145,1479,1,2-6,1,0.3482098333333334,0.12818,22465,4320,23944,completed
154,18145,1347,1,0-2,1,0.3231261666666667,0.11674,22465,4320,23812,completed
155,18145,1322,1,0-2,1,0.3183754722222223,0.11457333333333333,22465,4320,23787,completed
160,18146,1686,1,2-6,1,0.3874683333333334,0.14612,22466,4320,24152,completed
161,18146,1643,1,2-6,1,0.37929713888888894,0.14239333333333334,22466,4320,24109,completed
162,18172,1862,1,2-6,1,0.4189047222222223,0.16137333333333334,22492,4320,24354,completed
163,18178,1994,1,2-6,1,0.44327722222222227,0.17281333333333335,22498,4320,24492,completed
199,21778,1145,1,0-2,1,0.27849605555555557,0.09923333333333334,22498,720,23643,completed
164,18222,581,1,0-2,1,0.15149805555555557,0.05035333333333333,22542,4320,23123,completed
165,18273,1440,1,2-6,1,0.33091075000000003,0.12480000000000001,22593,4320,24033,completed
180,19717,80,1,0-2,1,0.021382222222222223,0.006933333333333333,22597,2880,22677,completed
181,19736,176,1,0-2,1,0.04704088888888889,0.015253333333333334,22616,2880,22792,completed
166,18309,1759,1,2-6,1,0.38874861111111114,0.15244666666666667,22629,4320,24388,completed
146,17611,2681,1,2-6,1,0.5422962222222223,0.23235333333333333,22651,5040,25332,completed
200,21946,611,1,0-2,1,0.15248372222222223,0.05295333333333333,22666,720,23277,completed
167,18357,1426,1,0-2,1,0.3217613611111112,0.12358666666666666,22677,4320,24103,completed
188,20527,93,1,0-2,1,0.024856833333333342,0.00806,22687,2160,22780,completed
141,16929,6422,2,12-24,2,2.4444833333333333,1.1131466666666667,22689,5760,29111,completed
130,15724,3285,1,6-12,1,0.628653,0.0,22692,6968,25977,completed
190,20543,1531,1,2-6,1,0.3397057777777778,0.13268666666666667,22703,2160,24234,completed
135,16234,2495,1,2-6,1,0.5068351805555555,0.21623333333333333,22714,6480,25209,completed
191,20566,1466,1,2-6,1,0.3255772222222223,0.12705333333333332,22726,2160,24192,completed
176,19151,156,4,0-2,3-4,0.16678133333333336,0.05408,22751,3600,22907,completed
177,19153,64,1,0-2,1,0.01710577777777778,0.005546666666666667,22753,3600,22817,completed
182,19900,375,1,0-2,1,0.09497749999999999,0.0325,22780,2880,23155,completed
168,18471,374,2,0-2,2,0.18850711111111113,0.06482666666666667,22791,4320,23165,completed
169,18508,193,4,0-2,3-4,0.20633844444444444,0.06690666666666667,22828,4320,23021,completed
201,22124,84,1,0-2,1,0.02245133333333334,0.00728,22844,720,22928,completed
115,14245,4271,2,6-12,2,1.4988577777777778,0.7403066666666667,22885,8640,27156,completed
178,19312,230,2,0-2,2,0.11363177777777778,0.03986666666666667,22912,3600,23142,completed
185,20036,11017,1,12-24,1,3.146419527777778,0.9548066666666667,22916,2880,33933,completed
131,15730,3684,1,6-12,1,0.657689,0.31928,22930,7200,26614,completed
192,20837,10936,1,12-24,1,3.1247700277777777,0.9477866666666667,22997,2160,33933,completed
172,18909,195,1,0-2,1,0.04417316666666668,0.0,23019,4110,23214,completed
193,21039,31269,2,24-48,2,18.848787666666666,5.41996,23199,2160,54468,completed
171,18888,157,4,0-2,3-4,0.13917177777777778,0.054426666666666665,23208,4320,23365,completed
173,19019,327,1,0-2,1,0.07246683333333334,0.0,23215,4196,23542,completed
211,23227,2388,1,2-6,1,0.439730875,0.20696,23227,0,25615,completed
174,19063,71,1,0-2,1,0.015734388888888895,0.006153333333333334,23383,4320,23454,completed
175,19128,880,4,0-2,3-4,0.7083137777777777,0.30506666666666665,23448,4320,24328,completed
202,22438,277,1,0-2,1,0.059491277777777796,0.0,23543,1105,23820,completed
207,22888,1607,1,2-6,1,0.2947359305555556,0.13927333333333333,23608,720,25215,completed
215,23773,3220,4,6-12,3-4,2.087938277777778,1.1162666666666667,23773,0,26993,completed
203,22509,78,1,0-2,1,0.014822166666666671,0.0,23790,1281,23868,completed
204,22509,122,1,0-2,1,0.023183388888888885,0.0,23821,1312,23943,completed
205,22647,224,1,0-2,1,0.042566222222222214,0.0,23869,1222,24093,completed
206,22818,61,1,0-2,1,0.01159169444444445,0.0,23940,1122,24001,completed
208,22931,197,1,0-2,1,0.037435472222222224,0.0,23944,1013,24141,completed
209,22988,199,1,0-2,1,0.037815527777777774,0.0,23963,975,24162,completed
210,23087,542,1,0-2,1,0.10167416666666666,0.0,24002,915,24544,completed
212,23478,251,1,0-2,1,0.04769697222222222,0.0,24094,616,24345,completed
213,23710,897,1,0-2,1,0.15891777777777777,0.0,24142,432,25039,completed
214,23725,67,1,0-2,1,0.012731861111111114,0.0,24163,438,24230,completed
216,23810,879,1,0-2,1,0.15485747222222224,0.0,24191,381,25070,completed
217,23906,337,1,0-2,1,0.06222313888888888,0.0,24231,325,24568,completed
218,24058,65,1,0-2,1,0.012351805555555557,0.0,24346,288,24411,completed
219,24289,203,1,0-2,1,0.03578938888888889,0.0,24412,123,24615,completed
220,24359,96,1,0-2,1,0.016261333333333333,0.0,24545,186,24641,completed
221,24363,87,1,0-2,1,0.014736833333333333,0.0,24569,206,24656,completed
222,24481,378,1,0-2,1,0.064029,0.0,24570,89,24948,completed
223,24590,1898,1,2-6,1,0.2943271111111111,0.0,24616,26,26514,completed
224,24763,42957,1,48+,1,11.449555166666668,0.0,24763,0,67720,completed
225,24890,103,1,0-2,1,0.017447055555555556,0.0,24890,0,24993,completed
226,25081,67,1,0-2,1,0.011349055555555555,0.0,25081,0,25148,completed
227,25100,12719,1,24-48,1,4.8410824027777775,0.0,25100,0,37819,completed
228,25104,11168,1,12-24,1,3.9601497777777777,0.0,25104,0,36272,completed
229,25139,3460,1,6-12,1,0.5624083888888889,0.0,25139,0,28599,completed
230,25585,1313,1,0-2,1,0.1934053472222222,0.0,25585,0,26898,completed
231,25598,189,2,0-2,2,0.05723025000000001,0.0,25598,0,25787,completed
232,25598,189,2,0-2,2,0.056551,0.0,25788,190,25977,completed
233,25676,3049,1,6-12,1,0.5260900555555555,0.0,25816,140,28865,completed
234,25678,125,1,0-2,1,0.018484430555555553,0.0,25869,191,25994,completed
235,25725,83,2,0-2,2,0.024143777777777774,0.0,25978,253,26061,completed
236,26334,88,1,0-2,1,0.012799111111111108,0.0,26334,0,26422,completed
237,26539,534,1,0-2,1,0.07840704166666665,0.0,26539,0,27073,completed
238,26542,5113,1,6-12,1,1.4950156388888889,0.0,26542,0,31655,completed
239,26559,592,1,0-2,1,0.08697606944444444,0.0,26559,0,27151,completed
240,26611,73,1,0-2,1,0.01069261111111111,0.0,26611,0,26684,completed
241,26639,197,1,0-2,1,0.028987388888888882,0.0,26639,0,26836,completed
242,26777,143,1,0-2,1,0.021042847222222216,0.0,26777,0,26920,completed
243,26797,231,1,0-2,1,0.03399229166666666,0.0,26797,0,27028,completed
244,26884,67,1,0-2,1,0.009859236111111109,0.0,26884,0,26951,completed
245,26885,65,1,0-2,1,0.009564930555555554,0.0,26885,0,26950,completed
246,26889,283,1,0-2,1,0.04164423611111111,0.0,26889,0,27172,completed
247,26892,107,1,0-2,1,0.01574534722222222,0.0,26892,0,26999,completed
248,26993,784,1,0-2,1,0.12384098611111112,0.0,26993,0,27777,completed
249,27169,459,1,0-2,1,0.0729887361111111,0.0,27169,0,27628,completed
250,27246,67,1,0-2,1,0.009859236111111109,0.0,27246,0,27313,completed
251,27251,114,1,0-2,1,0.016877013888888886,0.0,27251,0,27365,completed
252,27321,949,1,0-2,1,0.16725340277777778,0.0,27321,0,28270,completed
253,27340,2085,1,2-6,1,0.5091638888888887,0.0,27340,0,29425,completed
254,27826,1840,2,2-6,2,1.0500573333333332,0.0,27826,0,29666,completed
255,27921,1215,1,0-2,1,0.30567608333333335,0.0,27921,0,29136,completed
256,28282,798,1,0-2,1,0.21487355555555557,0.0,28282,0,29080,completed
257,28287,753,1,0-2,1,0.19904300000000003,0.0,28287,0,29040,completed
258,28360,133,1,0-2,1,0.02865411111111112,0.0,28360,0,28493,completed
259,28672,1075,1,0-2,1,0.3892398611111111,0.0,28672,0,29747,completed
260,28863,317,1,0-2,1,0.11692016666666669,0.0,28863,0,29180,completed
261,28962,4050,1,6-12,1,1.5795210000000002,0.0,28962,0,33012,completed
262,29069,1100,4,0-2,3-4,1.7670381111111109,0.0,29081,12,30181,completed
263,29169,160,1,0-2,1,0.05901333333333334,0.0,29169,0,29329,completed
265,29298,70,1,0-2,1,0.02581833333333333,0.0,29298,0,29368,completed
264,29282,1011,3,0-2,3-4,1.2448650416666667,0.0,29426,144,30437,completed
266,29466,77,1,0-2,1,0.03259880555555555,0.0,29667,201,29744,completed
267,29723,23537,1,24-48,1,7.834129083333332,0.0,29723,0,53260,completed
268,29728,247,1,0-2,1,0.10457019444444443,0.0,29745,17,29992,completed
270,29934,288,1,0-2,1,0.12192799999999997,0.0,29934,0,30222,completed
271,29949,186,1,0-2,1,0.07874516666666664,0.0,29993,44,30179,completed
272,30024,284,1,0-2,1,0.11120922222222224,0.0,30180,156,30464,completed
269,29797,1819,2,2-6,2,1.3640129722222225,0.0,30182,385,32001,completed
273,30093,457,1,0-2,1,0.1773996527777778,0.0,30182,89,30639,completed
274,30204,1703,1,2-6,1,0.6376631805555556,0.0,30204,0,31907,completed
275,30345,124,1,0-2,1,0.047500611111111125,0.0,30345,0,30469,completed
276,30346,324,1,0-2,1,0.12411450000000002,0.0,30438,92,30762,completed
277,30347,142,1,0-2,1,0.05439586111111111,0.0,30438,91,30580,completed
278,30349,123,1,0-2,1,0.04711754166666668,0.0,30438,89,30561,completed
279,30353,370,1,0-2,1,0.14173569444444445,0.0,30465,112,30835,completed
280,30629,586,1,0-2,1,0.21959473611111108,0.0,30629,0,31215,completed
281,30697,3049,4,6-12,3-4,5.072222944444444,0.0,30763,66,33812,completed
282,31235,110,1,0-2,1,0.04003083333333332,0.0,31235,0,31345,completed
283,31921,268,1,0-2,1,0.09987094444444447,0.0,31921,0,32189,completed
284,32262,1421,1,0-2,1,0.6478559305555556,0.0,32262,0,33683,completed
285,32302,67,1,0-2,1,0.02496773611111111,0.0,32302,0,32369,completed
286,32304,2799,1,2-6,1,1.3730089583333331,0.0,32304,0,35103,completed
287,32401,403,1,0-2,1,0.17302133333333333,0.0,32401,0,32804,completed
288,32442,68,1,0-2,1,0.029194666666666664,0.0,32442,0,32510,completed
289,32572,127,2,0-2,2,0.10905066666666664,0.0,32572,0,32699,completed
291,32694,108,1,0-2,1,0.04636799999999999,0.0,32694,0,32802,completed
290,32670,2561,4,2-6,3-4,5.2302599999999995,0.0,32803,133,35364,completed
292,33074,95,2,0-2,2,0.08950997222222216,0.0,33074,0,33169,completed
293,33083,95,2,0-2,2,0.0969606944444444,0.0,33170,87,33265,completed
294,33652,190,1,0-2,1,0.09693977777777776,0.0,33652,0,33842,completed
295,33694,82,1,0-2,1,0.041846194444444436,0.0,33694,0,33776,completed
296,33771,77,1,0-2,1,0.03921093055555555,0.0,33771,0,33848,completed
297,33838,68,4,0-2,3-4,0.13604588888888888,0.0,33838,0,33906,completed
298,33978,91,3,0-2,3-4,0.1364620833333333,0.0,33978,0,34069,completed
299,34091,2289,1,2-6,1,1.2288843055555556,0.0,34091,0,36380,completed
300,34153,65,1,0-2,1,0.03249097222222222,0.0,34153,0,34218,completed
301,34156,83,2,0-2,2,0.08297694444444442,0.0,34156,0,34239,completed
302,34382,133,1,0-2,1,0.06648152777777777,0.0,34382,0,34515,completed
303,34398,23251,2,24-48,2,13.409842500000002,0.0,34398,0,57649,completed
304,34486,1338,1,0-2,1,0.7292321666666667,0.0,34486,0,35824,completed
305,34840,62,1,0-2,1,0.03434369444444444,0.0,34840,0,34902,completed
306,35170,62,1,0-2,1,0.03434369444444444,0.0,35170,0,35232,completed
307,35197,67,1,0-2,1,0.037113347222222225,0.0,35197,0,35264,completed
308,35461,1514,1,2-6,1,0.8312458472222222,0.0,35461,0,36975,completed
309,35609,1228,1,0-2,1,0.6714398194444444,0.0,35609,0,36837,completed
310,35609,1047,1,0-2,1,0.5687199722222221,0.0,35609,0,36656,completed
311,35610,1576,1,2-6,1,0.8731701944444443,0.0,35610,0,37186,completed
312,35610,1122,1,0-2,1,0.6100456666666667,0.0,35610,0,36732,completed
313,35610,1108,1,0-2,1,0.6019998888888889,0.0,35610,0,36718,completed
314,35613,2060,1,2-6,1,1.153148736111111,0.0,35613,0,37673,completed
315,35760,69,1,0-2,1,0.03721591666666665,0.0,35760,0,35829,completed
316,35765,721,1,0-2,1,0.39221602777777775,0.0,35825,60,36546,completed
317,36083,192,1,0-2,1,0.10473066666666668,0.0,36083,0,36275,completed
318,36201,63,1,0-2,1,0.03436475000000002,0.0,36273,72,36336,completed
319,36204,3223,1,6-12,1,1.651442722222222,0.0,36276,72,39499,completed
320,36269,2678,1,2-6,1,1.446483361111111,0.0,36337,68,39015,completed
321,36280,801,1,0-2,1,0.4526761666666666,0.0,36381,101,37182,completed
322,36435,5286,1,6-12,1,2.1400545416666663,0.0,36547,112,41833,completed
324,36530,282,1,0-2,1,0.16129045833333328,0.0,36657,127,36939,completed
326,36684,94,1,0-2,1,0.05444543055555552,0.0,36719,35,36813,completed
325,36581,217,2,0-2,2,0.25153313888888884,0.0,36814,233,37031,completed
327,36816,4714,3,6-12,3-4,5.614559416666666,0.0,36976,160,41690,completed
328,37065,11598,1,24-48,1,3.334517541666667,0.0,37065,0,48663,completed
329,37107,3611,1,6-12,1,1.5882522916666666,0.0,37107,0,40718,completed
331,37335,9897,1,12-24,1,2.8629927916666666,0.0,37335,0,47232,completed
332,37535,242,1,0-2,1,0.1395768611111111,0.0,37535,0,37777,completed
333,37640,120,1,0-2,1,0.06921166666666666,0.0,37674,34,37794,completed
330,37189,5415,3,6-12,3-4,5.028328208333333,0.0,37778,589,43193,completed
334,38060,8256,2,12-24,2,4.429134888888889,0.0,38060,0,46316,completed
335,38128,1022,1,0-2,1,0.3696945000000001,0.08857333333333334,38848,720,39870,completed
336,38669,1576,1,2-6,1,0.5413804444444446,0.0,39016,347,40592,completed
337,38721,1060,1,0-2,1,0.36125222222222225,0.0,39500,779,40560,completed
342,38982,1575,1,2-6,1,0.3395837916666667,0.1365,40422,1440,41997,completed
344,39119,3503,1,6-12,1,0.6941120000000001,0.3035933333333333,40559,1440,44062,completed
339,38843,136,1,0-2,1,0.035881333333333335,0.0,40561,1718,40697,completed
